skill_name,cluster_id
maintain personal hygiene standards when cleaning,2399
maintain wigs,1237
attend rehearsals,914
install kerbstones,2125
inspect repaired tyres,1417
plan social service process,377
task algorithmisation,3333
psychoanalysis,4533
prepare financial statements,1347
run simulations,1560
ensure compliance with civil aviation regulations,783
maintain solar energy systems,1174
military drill,3330
teach young horses,1048
check for medication expiry terms,3163
understand written bosnian,689
maintain technical equipment,336
lead police investigations,821
adhere to the alara principle,3396
maintain industrial equipment,1079
advise patients on vision improvement conditions,896
teach esol language class,777
dispose food waste,3005
protective measures related to swimming pool chemicals,697
observe glass under heat,1826
repair hammer mill,1978
understand spoken walloon,2659
install low voltage wiring,3337
operate scientific measuring equipment,170
beverages production process,2078
prepare promotional materials on nutritition,2138
non-destructive testing,1690
plant green plants,949
provide health psychological diagnosis,714
interact verbally in urdu,84
government representation,2354
auction characteristics,3334
create data models,760
deliver leaflets,1653
adobe photoshop,838
interact verbally in greek,1666
manufacturing of metal assembly products,42
ensure vehicle operability,3335
lithuanian,530
ca datacom/db,2810
design ict hardware placement,1667
assemble circus rigging equipment,308
operate maritime communication equipment,1018
work with nursing staff,51
understand spoken irish,910
manage the lightering operation,3345
operate compression rollers,1013
manage a team,960
interact verbally in lithuanian,1440
"study the relationship between buildings, people and the environment",1668
occupational medicine,340
work with video and motion picture production team,912
manage health and safety standards,110
handle shipment paperwork,2282
inspect silo systems,1456
design electrical systems,788
collect mail,1233
clean beer pipes,1241
manage drilling contracts,1815
determine suitability of materials,2001
marathi,270
industrial software,3341
read assembly drawings,1268
perform ocular tonometry,3342
create ceramic objects,546
perform maintenance on eyewear,763
inspect airfield facilities,1192
apply intercultural teaching strategies,2442
causes of damage to paved surfaces in airports,1691
operate manual embossing press,1568
develop account strategy,1671
promote farm products,1185
undertake post-examination activities,1330
slovenian,747
dry tobacco leaves,3823
advise customers on electronic cigarettes,918
perform public relations,898
install coffered ceiling,2391
manage clinical environments,3346
supervise biofilter systems,27
operate edge banding machinery,215
sell footwear and leather goods,950
perform church service,2114
smooth glass edges,1752
manage meteorological database,1672
tend cocoa pressing machines,713
maintain farm equipment,411
balneotherapy,1855
examine area after blast,1579
manage animal biosecurity,1743
understand written lithuanian,1243
test accuracy of surgical instruments,1177
analyse body fluids,1259
prepare equipment for textile printing,240
treat cases of malocclusion,3369
maintain irrigation systems,116
rail design engineering,1068
electric motors,1422
understand written punjabi,1818
review ship documentation,709
diagnose mental disorders,841
operate imagesetter,1678
hardware components suppliers,887
maintain material handling equipment,1214
system backup best practice,1675
ensure maintenance of railway machinery,1204
pet diseases,3360
compile drinks menu,1449
special equipment in emergency,1257
operate concrete pumps,2308
braiding technology,3593
advise on food preservation,1091
operate engraving equipment,409
ldap,1205
harvest timber,491
understand written albanian,671
supervise brand management,3424
hearing loss,1414
understand spoken telugu,229
operate precision measuring equipment,1436
inform clients of healthy lifestyle benefits,3354
keep up to date on professional dance practice,6729
ensure vessel security,1911
understand written sardinian,435
"use equipment, tools or technology with precision",193
conduct chemical testing on basic metals,1022
order vehicles,3153
tend blow moulding machine,591
tend textile dyeing machines,95
ict security standards,93
understand written korean,542
legal environment in music,1115
labour law,1985
maintain flying harnesses,3363
understand written serbian,1490
store cocoa pressing products,3359
apply publicity code,1195
prepare radiopharmaceuticals,835
manage a small-to-medium business,622
feed concrete mixer,1679
carry out repair of vehicles,1450
monitor the identification of animals,3361
livestock,2441
curing methods for tobacco leaves,566
dry photographic film,1581
manage different ceramic firing techniques,3368
maintain dental instruments,1396
use milk control software,927
aviation standards and recommended practices,2682
draw prop sketches,6796
clean vehicle exterior,2279
manage publicly traded companies,670
understand spoken swedish,314
bake pastry for special events,2330
data visualisation software,6730
